Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1326.41652388077,1479.83884572006,1908.69900687608,2446.90949947798,2741.72136549578,3057.77257038113,3743.05529896187,4498.50486763601,4213.65007574693,4149.14469936847,4465.70914328865,4280.93316338873,4542.92903556739,4793.59751131525,4199.53912925398,4457.63412207495,5006.36012951959,5897.65452588774,6069.43903131027,6027.91350716348,7242.45513146613,7756.96188744253,9730.86921906893,11377.7757431099,..
Albania,ALB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.774294478401242,0.765808881841202,0.765831615007164,0.868821575977377,1.10115055658531,1.37890239530199,2.17405008124285,1.77540436427071,1.04750341619612,1.52816814295294,2.89849835443056,3.23145242472225,3.32799084447126,3.41690043441322,1.73486186826951,1.05848104238626,1.34604237945034,1.71111628143642,1.63497378546365,0.775369617467959,1.44260146706838,..,..,..,..
Algeria,DZA,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,59413400923.6364,61516103406.1688,73482264190.9245,91913680985.1708,107046618669.707,123084258693.01,142482739809.849,180383848331.135,150317292079.359,177785053939.531,218331946925.304,227143746075.934,229701430292.157,238942664192.59,187493855609.345,180763839522.151,189880896903.073,194554483655.528,193459662090.677,164873415325.201,186231205262.082,225581644702.568,247923887214.655,269322281664.773,..
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,54.5296491177208,56.5896052814114,57.7691353044878,61.3579975707176,66.8404602203906,65.9152919677621,67.5454733939763,71.0284922505261,64.2847547238993,63.4912159928425,62.2200899610479,60.7576393340605,59.151008157244,56.9235419669867,53.2046225904145,49.7609327925216,49.8208161712587,52.4361676779223,46.5068426081672,40.3897565625388,46.8370592599607,51.1900893683897,43.7397984507007,40.1345741170703,..
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.87349238167778,1.73118897497205,0.868036712018978,0.962586875552012,1.07990333031143,1.49572335207526,1.1838181536619,1.46277344571787,1.82742164668261,1.29390467487817,1.17767329101171,0.660551953898791,0.736559065111634,0.628688968391006,-0.286832290676438,0.906300705997455,0.647902696344894,0.753576088552125,0.713947308015691,0.693816014772836,0.466728479682941,0.107187812155079,0.489819143410423,0.455370730483787,..
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1896.30020878013,1937.46411413019,2283.77299346126,2816.99384960555,3233.13339634212,3660.66104745322,4167.45169937531,5180.91881514686,4235.42990456612,4912.78585503672,5916.31364364343,6033.64884689543,5979.60138960585,6094.69392314956,4685.05902729002,4424.98529027556,4554.66753957828,4577.21029180491,4468.45341883656,3743.5419522929,4160.55926736925,4960.30334332888,5370.477235078,5752.99076651465,..
Algeria,DZA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,23.6309412932778,23.4709385218627,24.452322612612,26.1573130077943,32.6800315430258,34.1913224229422,32.0600728476928,32.865091355443,24.2022509333631,25.5383244245491,28.5812899587159,26.2525144621236,24.2231338959379,22.6123097835033,14.9252527493911,12.8191814025545,15.372392970843,20.7172028374976,18.5236789388593,14.0343770936226,22.5902703479201,..,..,..,..
American Samoa,ASM,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,..,512000000,524000000,509000000,500000000,493000000,518000000,560000000,675000000,573000000,570000000,640000000,638000000,643000000,673000000,671000000,612000000,639000000,647000000,721000000,750000000,871000000,..,..,..
American Samoa,ASM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,210.9375,207.442748091603,202.357563850688,223.2,229.817444219067,218.146718146718,249.821428571429,161.333333333333,157.940663176265,157.543859649123,176.40625,173.824451410658,174.805598755832,162.407132243685,159.165424739195,161.437908496732,171.830985915493,156.568778979907,154.368932038835,136.8,124.684270952928,..,..,..
American Samoa,ASM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,8972.69636535698,9197.66196836987,8958.42866697173,8831.26975996609,8745.16621137404,9231.37240924563,10030.8089130902,12156.0293905777,10375.1720141957,10383.459331451,11745.4899153958,11813.5022034589,12026.3344929488,12727.4102651386,12843.3342903627,11863.6839452565,12552.0546868861,12886.1359517218,14489.2586563775,15236.1604875571,18017.4589383973,..,..,..
American Samoa,ASM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Andorra,AND,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-26408075.1673363,7664528.77857882,-12478582.2970104,-47008177.560678,48885189.0275983,3490989.83435391,..
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1548265926.7572,1764279817.95815,2366941614.03001,2900244053.52758,3161084846.97686,3459336818.03742,3957627536.75624,4102317468.30156,3688974807.45037,3449925693.58181,3629133062.55168,3188653258.61001,3193513470.43941,3271686452.47686,2789882569.1005,2896611878.6258,3000160414.63795,3218418631.67579,3155150255.91195,2891002460.29153,3324648075.56293,3380611694.73392,3785065524.84754,4039842405.48117,..
Andorra,AND,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3818072686093,9.43228499707799,14.5826559404996,17.5702350620217,7.28597529959797,6.64266743694098,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,23511.2969500881,26528.1300628236,34063.575598394,39021.1107100919,40829.8116399538,43467.1963063068,48336.2548304926,49132.4925840057,43975.0000888133,42746.830391567,46657.1495384811,41500.5499988288,42470.3230369366,44369.6712976777,38654.95287916,40129.8385811474,40672.9717424447,42819.7577456133,41257.816459345,37361.1070081615,42425.7066454357,42414.0479861228,46812.4261013102,49303.6491674336,..
Andorra,AND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Angola,AGO,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,8936079117.73136,17311512432.451,20342128111.9753,26997977896.5924,41396636383.3725,58653659979.711,73037821926.6813,98790432989.4067,81705175408.3893,95546919754.7633,125551634704.473,143572907527.976,148845200696.792,153449860496.402,102543067840.732,59878249719.3279,84376935689.3366,89512794227.495,80734428592.5368,58852456453.8769,79559543805.2963,131212208930.344,107167747140.127,100998916781.079,..
Angola,AGO,Trade (% of GDP),NE.TRD.GNFS.ZS,..,90.5708209731095,90.6807161820483,90.3860384733605,95.3414592884703,84.6246041171541,97.2256306999958,108.680408741993,102.263183257986,90.9940631355109,89.0369443425845,81.9394785486361,77.3498013716078,69.5801424481147,54.9793808779835,47.0155661405313,45.6643423539921,58.916480075976,60.7148243336685,54.3442286847189,61.5262136695806,55.2547732713835,53.033483632308,50.8422305562091,..
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,24.0090757001341,10.0713557339551,17.5840588571176,8.13849032848245,-3.14962046173322,-0.0643009490167298,-1.22312266225132,1.69952793928946,2.69909240017807,-3.37761927933748,-2.40838836782517,-1.02012839058611,-4.78350487024797,2.38352427018273,9.7795154502448,-0.299804386002375,-8.76696380208172,-7.21246216123288,-5.07649440156737,-3.17143620765821,-5.47403409372737,-5.02899288556058,-1.97786390222726,-1.0986881170909,..
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,533.586202412447,999.065855913758,1133.66331960607,1451.47117872493,2145.88621096327,2930.4442860732,3515.05678986535,4578.15526451517,3645.14846562976,4101.63715566712,5184.15269149912,5702.45306277434,5688.57916215215,5649.68762469139,3641.72893919944,2051.81462126253,2790.71886869768,2860.0936483682,2493.67884440177,1759.35619918264,2303.90812662776,3682.1131513698,2916.13663284275,2665.87444776753,..
Angola,AGO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,44.219476594374,32.8837159773494,28.4066969543848,33.7707170143085,42.7600742732017,40.7534428993222,45.881176080136,52.5607729557913,30.3114661376593,38.1623101146694,39.0226784952754,34.7310076331615,29.4000452272015,22.124247625088,13.3056748880613,20.8851202682195,25.9503299089307,32.045405604301,28.8978590593907,20.2476653863539,29.9674348417559,..,..,..,..
Antigua and Barbuda,ATG,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-186950.607033817,-259908.937119061,-345193.634413113,-1117826.32412991,-431566.997592833,1391609.2098155,2469497.49392153,6084152.69627555,-895485.454340459,-1027454.41206441,-1035508.40229391,-1044996.67732932,-5829835.74206733,-197158,154074.074074074,-6101790.8074074,2399099.36167859,1171942.57071221,-255637.407407407,-593968.148148148,-612183.333333333,-183839.259259259,1318054.44444444,-844303.703703703,..
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,877774074.074074,898092592.592592,948100000,1026329629.62963,1143896296.2963,1303674074.07407,1487381481.48148,1557640740.74074,1386518518.51852,1298348148.14815,1287359259.25926,1364729629.62963,1325496296.2963,1378707407.40741,1437485185.18519,1489603703.7037,1534855555.55556,1661529629.62963,1726448148.14815,1411637037.03704,1602125925.92593,1866566666.66667,2005785185.18518,2207622874.07407,..
Antigua and Barbuda,ATG,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,141.546161057996,130.071549851721,132.025917905085,127.664323582144,130.655152659419,137.537783631991,94.289529886499,101.074960584779,117.703527768353,..,..,..
Antigua and Barbuda,ATG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,16.6117778808366,10.345363435673,12.6796769914726,10.1893673033827,10.8186629996336,22.1475235171357,23.2994751710531,9.85935759677714,6.05699272043589,7.21860114712015,5.4088284644018,9.14709758740785,7.00759321793992,3.35554163274444,7.93223201859466,6.54079848427652,9.85575663347108,12.1775193572219,7.75630247071163,6.82766026835143,17.8854599675431,16.3832463643885,14.6092927494913,11.1314252318887,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,11539.1825063308,11658.6949915956,12173.2319860305,13037.8895772257,14368.5708796058,16173.8136329968,18204.5124043068,18786.6743142216,16472.2478528568,15217.3950790922,14911.7275084471,15639.8078114787,15051.5113587425,15532.1062063584,16077.6340769406,16556.8551801588,16965.7288273816,18273.4270684912,18896.3721832248,15369.6082250401,17348.6006987182,20105.1989085164,21494.5474000727,23542.4526945578,..
Antigua and Barbuda,ATG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
Argentina,ARG,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,31126954.2509417,-115880000,65350000,-86150000,-48100000,706655728.921924,1784935011.55032,-530621775.63144,-211917864.544919,-71016321.5687094,-208195660.767126,-134907718.296207,341877784.391245,217899597.26065,239111552.890749,985216668.970224,3013299973.50705,-508346965.302942,85599392.3870807,-118108746.047974,-4073225.7827842,-278845536.793171,73544857.047827,610294338.732881,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530158122010.442,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,486564085480.036,633993756301.08,649461687959.174,638365455340.04,..
Argentina,ARG,Trade (% of GDP),NE.TRD.GNFS.ZS,21.8522554515453,41.7527243585642,40.6447480311085,40.692646108947,40.5512709706238,40.4334798719151,40.945170618571,40.4026733790382,34.0571269054879,34.9710132635696,35.2061549999644,30.5265423717108,29.3339290021037,28.4067936452275,22.4862260889792,26.0938878488799,25.2896011376779,30.7625359549926,32.6306150458499,30.203698807416,33.078689567466,31.5801792606256,26.6769512482215,27.929760849367,..
Argentina,ARG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.806164134759348,2.19895819502207,1.29481086883944,2.5050175164097,2.64935441452167,2.38106854489628,2.25129423568361,2.68990096507093,1.20643922647566,2.67516171886535,2.04465997872008,2.80667189982932,1.77920553648531,0.962406650325519,1.97713461784426,0.584748941173009,1.78936504083806,2.23253157689253,1.48500687570697,1.26616924308721,1.36838083162438,2.3984601182853,3.81190879856952,1.82409522925391,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,7141.47507662826,2569.69963519124,3320.47775133903,4242.02099089422,5067.65342293276,5869.38028970204,7185.25155147027,8944.1102657357,8150.23527028221,10260.1313108254,12704.2831819684,12949.717486654,12963.675773326,12233.1444119186,13679.6264980954,12699.9623137756,14532.5009308511,11752.7998922979,9955.97478680428,8535.59938004389,10738.0179223384,13962.1894087223,14261.8465667948,13969.7836603737,..
Argentina,ARG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.91854085449722,5.63090239331634,4.54405237920157,4.29522015828479,5.18727382834912,5.77560944191323,4.83861569507875,4.94937994883837,3.09834695426024,3.25709519384359,3.88650404225898,3.62564790864033,3.15558730477948,2.96561619466374,1.11677493458146,0.929681521135013,1.02056616793198,2.0371251352841,2.16668838721926,1.42962432529499,2.65308888983975,..,..,..,..
Armenia,ARM,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,487297.393239599,-425621.163741731,48333.0508903976,1375368.91997125,130162.505263668,-467257.757308611,1376059.88171741,2878732.28654728,979602.279198047,7411841.24280524,2633137.16046997,2295373.44038758,-1829249.03147215,684242.488283691,4009276.60733515,3566124.26281348,-3248232.23518346,469197.934578552,-4603315.66214828,593323.512546377,2353846.32868953,3250677.44060418,801437.490065161,-2100973.2723807,..
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2118467913.37873,2376335048.39976,2807061008.69084,3576615240.41616,4900469511.10191,6384452066.5146,9206301269.79164,11662040713.8753,8647937081.2562,9260285755.62424,10142111824.5835,10619320682.9474,11121464437.0415,11609513246.7958,10553337518.414,10546136235.5219,11527458709.0158,12457940694.7395,13619290539.2116,12641698583.2152,13878908628.9378,19513506553.1251,24185982215.6543,25955275380.0321,..
Armenia,ARM,Trade (% of GDP),NE.TRD.GNFS.ZS,69.8642663925336,73.9845018432309,80.0513676022426,73.0706339919371,70.1397385835334,61.0301379818566,56.9750470853147,54.5423279613666,57.2742357441995,64.642975973633,69.4355736620453,75.9616759606704,77.5550481598824,75.778866962639,71.6820743427575,76.0779674593548,87.202376539837,92.473107021212,97.847004865327,70.1213571368789,79.2489057647112,103.878629213508,123.418750077627,150.064726588742,..
Armenia,ARM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.29806741743693,4.65949974895044,4.37657009672654,6.90990201303095,5.96010687349519,7.30731450469503,7.25233231640274,8.09234920917782,8.78869421378729,5.7160373406455,6.44066805582743,4.67672759828402,3.11193185351156,3.50211415457343,1.74473701796819,3.16536727816995,2.19257337687685,2.14204783415544,0.736345856475298,0.463408850763634,2.64014282794454,4.99991586140552,2.39959276465582,0.506878336560983,..
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,659.588988535629,742.651118319819,882.030167695474,1130.08791444158,1557.48458908655,2041.65267068997,2962.70234594569,3777.66859313767,2820.5926553347,3041.34450723339,3349.55309771906,3511.56399687426,3680.16692158886,3852.11800610384,3512.39350276709,3524.42476874707,3869.05373867752,4196.00562301769,4597.22887399548,4268.68093304583,4685.17997128509,6571.97445545099,8159.08720967996,8556.21406956719,..
Armenia,ARM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.299938081907512,0.591149484619269,0.0332345972061296,0.0217229048828517,0.0102574769913297,0.0158025574327042,0.00929597821347469,0.21347522521498,0.374259981258235,2.65466288053785,2.92345860143158,1.49013408946162,1.09715390175807,0.306948916876512,0.760031512473456,0.22181770783942,0.245815847777951,1.09866113638474,2.20100166948291,2.42190551071811,7.05429982361028,..,..,..,..
Aruba,ABW,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2793.31284916201,80031.6955307262,-40964.469273743,-323625.426855903,51093.63,..,..,..
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1896456983.24022,1961843575.41899,2044111731.84358,2254830726.25698,2360017318.43575,2469782681.56425,2677641340.78212,2843024581.00559,2553793296.08939,2453597206.70391,2637859217.87709,2615208379.88827,2727849162.01117,2790849720.67039,2962906703.91061,2983637430.1676,3092427932.96089,3276187709.49721,3346623191.45988,2471419181.71957,2880902798.92288,3324034443.26581,3834729616.12027,4265650673.00236,..
Aruba,ABW,Trade (% of GDP),NE.TRD.GNFS.ZS,140.391108618306,133.230771421249,132.794291274023,132.430929795173,145.050280144237,141.042626734626,139.972309491093,139.110149824701,137.556575933708,135.464654677581,154.437786862887,156.645197205944,155.731904417046,156.491052766236,140.493001133496,136.887263320827,138.716620095236,138.824972245657,137.9619293134,122.723738046404,139.917797708768,160.634546418015,159.018596924652,160.365278789947,..
Aruba,ABW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-14.0750555726085,16.9490560127573,7.81642871198372,-4.68763897846137,-8.8049356352136,8.92046662114826,-17.5903165005138,0.664175810874169,-0.41563759901472,7.61167220218675,18.5057800383246,-12.0331802180755,9.97445713517423,7.46525460335849,-0.907264375161604,0.923397287531133,5.2533752062728,4.39981717177271,-2.2478342012416,6.51718576425329,4.63553026601194,7.4653342753216,-3.58459079731401,2.42051208397071,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,20740.1325828172,21307.2482505267,21949.4859960868,23700.6319899197,24171.8371325422,24845.65848362,26736.3089444046,28171.9094008501,25134.7712303589,24093.1401510626,25712.3843015186,25119.6655449838,25813.5714408438,26129.8390617693,27458.2201537506,27441.5502144601,28440.0416881491,30082.1584226798,30645.8906024548,22759.8071750722,26749.3296093118,30975.9989121779,35718.7531191634,39498.5941293797,..
Aruba,ABW,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0014191795529938,0.00137100806940249,0.00145277793252244,0.00158368130684963,0.00197275799182091,0.002449482525579,0.00243696444079606,0.00287298171598646,0.0020412189607002,0.00387013761309746,0.00380977060432498,0.00340775585550675,0.00245165331607624,0.00323517161852513,0.00238765944448716,0.0033437423337293,0.00282719063862959,0.00188469168678285,0.00168011577104813,0.00303719334778541,0.0020661282461218,..,..,..,..
Australia,AUS,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,7388129184.94163,464547048.845174,12446167748.1518,-24585965975.668,9668321863.77672,14032276724.0281,14096721122.938,19794714780.9506,34461080653.9808,13149531227.6513,1307736452.53723,14324824732.7053,15560112652.5442,10742937990.5052,13771755649.5191,18288567404.4989,15654919838.7319,-7258818348.36764,17689942670.9002,22735498923.8143,32010745197.7165,47120048627.4668,-18787110493.5232,-1468146582.82667,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,380360222861.197,396436967262.563,468517181129.878,615643050220.515,696811489612.816,749708370332.989,856603595823.192,1058448244063.77,931761689770.843,1152566632022.13,1402939868653.4,1552728401401.58,1583737461925.39,1474677007565.64,1356805839935.9,1211588128417.61,1330890554614.09,1433144978761.67,1398349602956.35,1333336461648.09,1560617493202.69,1695627535475.8,1734451264655.6,1757022451652.83,..
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,44.1337313971929,41.3813128146921,40.1348011794482,36.9505159618289,39.0978822564811,41.4878923489153,41.9297451276561,42.7522207880308,45.5936120867789,40.3905070860606,41.7219860149689,43.0198495527558,41.100511881056,42.2993095385282,41.4947506939901,40.813402217321,42.0354135251854,43.5732253645218,46.0016827052171,44.499564103879,40.2022359390595,45.6946418805752,49.044339318428,47.1453811065195,..
Australia,AUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.81762721403267,3.69701188608667,1.9178050221833,6.96956991636737,-3.60113772652235,4.0750646338694,5.18803286061474,4.26757732505596,3.10519028312049,3.08482804330762,4.67434620832808,3.70774989384992,3.43950309398958,4.28599049307814,3.456117831131,3.54660341826144,3.62158795648508,4.23450805251819,2.77077560426989,1.34826011276187,2.01542405903096,4.05215286724898,2.03614704389564,3.03883928325354,..
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,19733.6510102645,20335.0960191023,23757.5898471684,30886.0500949401,34535.20727091,36658.8243476122,41128.2476618402,49811.2067218988,42954.8494884573,52313.8939041213,62799.3895017032,68301.4402512587,68476.6788496118,62817.2061751737,56970.3613028094,50084.4440606385,54117.547718609,57410.1737346009,55194.7585097428,51983.4523666382,60758.9044397144,65169.5191118657,65058.3773146674,64603.9856308464,..
Australia,AUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.26407566374002,2.91246931710995,2.4632460832839,3.14042166653573,4.34493817515352,5.29178471306579,6.51438107527135,8.52641938176426,4.96777338406714,8.06660025617252,8.72352035944917,5.29813880381044,5.32011574075874,4.76093943711509,3.23765474517452,4.08098789525561,5.06804774011339,5.22752063881788,5.74886126457436,6.09315865556076,13.3578752832739,..,..,..,..
Austria,AUT,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,..,..,..,..,5996473331.56199,10362263870.7739,3940871172.49846,-6653432574.76176,147976828.510297,-538709101.442992,-225606572.706971,729778643.036586,1895316309.08302,1282973915.16215,1504023649.38319,1309981360.21516,5271736983.98082,-3630195320.45791,3033555606.4935,4801029950.85068,3673120977.27268,-2139678419.22349,-1189046396.06526,-1560611406.38529,..
